artist_id	artist_name	is_in_US_Canada	location
ARAMLN61187FB4EBEC	Ann Peebles	True	St. Louis, MO
ARANFET1187FB56607	Wayne Wonder	True	California - LA
AR4S28N1187B9B5B09	Brendan Quinn	False	Magherafelt, Northern Ireland
ARRZFUG1187B98AD42	Ray Pillow	True	Lynchburg, VA
ARR96OZ1187B990E59	Hampton Hawes	True	Los Angeles, CA
AR6H6R11187FB38BF6	Gilbert Bécaud	False	Toulon, France
ARI3BMM1187FB4255E	Alice Stuart	True	Washington
AR82TX41187B9AF3E6	Looking Glass	True	Sacramento, CA
ARQNWLF1187FB4E100	B.O.S.C.H.	True	Georgia
ARNZ0UA1187B98BC7F	The Dangerous Summer	True	Ellicott City, MD
ARM6Y7F1187B9A3E2F	Giorgia	False	Rome
ARDIUMU1187FB53055	Stigmata	True	Nebraska
AR2GDL81187B9A53B8	Slick	False	Dhaka
ARA80CI1187B991D9D	Melody Club	False	Vaxjo, Sweden
ARXSDRX122BCFCC1FA	Denis Leloup_ Claude Egéa	False	FRANCE
ARKEJFZ1187B9A03B5	John Gary	True	Watertown, NY
ARWFSU21187B99D778	Rust	True	California - LA
ARS31DK1187B9AFFAC	Waylon Jennings	True	Littlefield, TX
ARVQC8411C8A42B91F	Pat The White	True	CANADA - Québec
AR75CT71187FB5519D	La Pegatina	False	Montcada i Reixac/Badalona/Rennes/Barceloneta
AR0I1WP1187B98A486	Paul Blackford	False	UK - England - London
ARQOCW71187FB46F06	Dennis Jernigan	True	United States
AR1HJDZ1187FB38C34	Culture Shock	True	Nevada
ARF6Z1J1187B9B63FF	John Lurie	True	Minneapolis, MN
ARQPQAH11F4C83DD77	Ganxsta Nip	True	Texas
ARC2X8Z1187FB4D0A9	Action Action	True	Long Island, NY
ARP03D11187FB4EBFA	Trey Anastasio	True	Burlington, VT
ARKOX4P1187B9ACC42	Gangsta Blac	True	Memphis, TN
ARP23RL1187FB497FE	Ernie Ranglin	True	Robin's Hall, Jamaica
ARTVBNL1187FB52DF3	Grupo Batuque	True	Brazil
ARBNR0E1187B98C879	Angela Bofill	True	New York, NY [The Bronx]
ARZU6MI1187FB58636	Michael Learns To Rock	False	Arthus, Denmark
AR9KWJK1187FB4A531	Willie Rosario	True	Cuomo, Puerto Rico
AR74BML1187FB3FF97	Jabberwocky	True	Minneapolis, MN
AR5RAYH1187FB4058A	Jovenes Clasicos Del Son	True	BROWNSVILLE, Texas
ARRGOBL1187FB46D00	Richard Shindell	False	Buenos Aires (provincia)
AR1UW6K1187FB46E33	Bill Champlin	True	Oakland, CA
ARCO99K1187B99B144	Queens Club	True	Toronto, Ontario, Canada
ARQFM4I1187B9985A4	Evan Olson	True	North Carolina
ARUPZAE11F50C50886	Ms Krazie	True	California - LA
ARZPQPH11EBCD779AD	Judy Wright	True	California USA
AR918KK1187B99E9F2	Sandrine	True	NY - New York City
ARN7MIX1187FB5082C	Equalizers	False	London
AR85NLK1187B999F2E	Electronica	False	Helsinki, Finland
AR856971187B98B4EA	Los Hermanos Rosario	True	NEW YORK, New York
AR1DJHE1187FB59C36	The Soul Children	True	Memphis, Tn
ARYZ75F1187B98E21F	HOLLY DUNN	True	San Antonio, TX
ARRR4Y81187FB524CE	Lonnie Brooks	True	Dubuisson, LA
ARWX9TJ1187B98AF22	Trish Murphy	True	Texas
ARVX1541187FB3CC59	Eric Andersen	True	NY - New York City
ARGG0Q51187FB531D8	Sweet Honey In The Rock	True	Washington, D.C.
ARAU43X1187B99FF18	Oddisee	True	Washington, D.C.
AR8ZTV41187FB3F311	James Scott Skinner	False	Aberdeen, Scotland
ART9N491187B9B4202	Page McConnell	True	Philadelphia, PA
AREFQJW11EBCD7B580	I Call Fives	True	Washington Township
ARDH3D91187B99478C	Her Space Holiday	True	Florida
AR37SX11187FB3E164	Ron Carter_ Cedar Walton Duo	True	Ferndale, MI
ARRR8L61187FB516BC	Blade	True	Pennsylvania
AR1YVC71187B992D80	Lost Acapulco	True	Mexico
ARAMRGC11C8A423C4C	Go-Go's	True	Los Angeles, CA
AR3P5211187FB3B59C	The Chalets	False	Dublin, Ireland
ARR822E1187FB39DBD	Global Goon	False	Liverpool, England
ARJG2ID1187B9A767E	The Jam	False	Woking, Surrey, England
ARXW8K61187FB3A8BC	Manassas	True	US
ARUCVDT11F50C4A836	MC Breed & DFC	True	Georgia
ARHDRZ41187B98E019	The Harmonizing Four	True	Richmond, VA
ARGXV9V1187B9A838E	The Management	True	California - SF
AR3QYXQ1187B98EC00	Leon Haywood	True	Houston, TX
ARD2LKR1187B9904B7	Selah	True	Atlanta Georgia USA
ARUT16P1187FB532A4	Tyrone Davis	True	Greenville, MS
ARZPZAP1187FB3A456	Ray Wylie Hubbard	True	Soper, OK
ARZXN321187B988D5A	Rebekah	True	California - LA
ARBF7L91187B9B716A	The Handsome Family	True	Chicago, IL
ARZ0ER91187B9A08CD	Marshmallow Coast	True	Athens, Georgia
ARDWDNK1187B9894E6	Shark Attack	True	Texas
ARSXDKG1187FB41505	Leslie Phillips	True	Florence, AL
ARELVCU1187B98F3E5	Serpentine	False	Switzerland
ARMUHCI1187B9B267A	Paul Bley	True	Montreal, Quebec, Canada
ARHLFFT1187FB44394	Michel Camilo / BBC Symphony Orchestra / Leonard Slatkin	True	Santo Domingo, Dominican Republic
ARUBLJM1187B994652	Ten City	True	Chicago, IL
ARXEAIL1187B98F27E	MA	True	louisville Kentucky USA
AR6TSEJ1187FB4F4EC	Puppetshow	True	San Jose, Bay Area, California
AR85P631187FB51676	Arild Andersen	False	Lillestrom, Norway
ARVQATA122988F76A9	George Cochrane	True	California - SF
ARTQEJ81187B98F554	J.J. Barnes	True	Detroit, MI
ARHK9FR1187FB3CB63	Louise Hoffsten	False	SWEDEN
ARMGQLA1187B9AEBF8	The Stan Getz Quintet	True	New York
ARF8JQ71187B994ED5	The Stone Poneys Featuring Linda Ronstadt	True	Los Angeles, CA
ARS4TTM1187FB3BD8F	Hemisphere	False	GERMANY
ARFJPNY11E2835C34B	Robert Harris	True	Florida
AR59GKW1187FB3F67B	The Prime Movers	True	California - LA
ARNSZLI1187FB3DCDE	Terry Jacks	True	Washington DC
ARHSD3O1187FB521CB	Johnny Moore	True	OKANOGAN, Washington
ARLI9NJ1187B9911FB	Vodka Collins	False	Tokyo, Japan
ARJ0A911187FB4FFAB	Pedestrian	True	VA
ARSCYDV122988F4C32	Melissa Forbes	False	AUSTRALIA - Queensland
ARBUOOR1187B997391	Roberto Cardinali	True	Seattle, WA
AR0B1CH1187FB3A824	Charlie Rich	True	Benton, Arkansas
ARF4I721187B98E07A	Hawkeye	True	NY - New York City
ARFJJUS1241B9CABE0	Dan Israel	True	Minnesota
ARIOZCU1187FB3A3DC	JOHN COLTRANE	True	Cleveland, OH
AROSJYB1187B99233D	Nu Nrg	True	St. Paul, MN
ARGD7EG1187B996BE3	Joe Firstman	True	California - LA
AR7I36B1187B99B11B	Schneider Tm	False	Germany
AR7R3IJ1187FB4CD5A	Charlie Palmieri	True	New York, NY
ARARUE71187FB3DA58	Oppenheimer	False	Belfast, Northern Ireland
AR01HXB1187FB54C93	Unwed Sailor	True	Tulsa OK
ARZWWKD11E9057979F	Hey Romeo	True	Richmond Virginia USA
AR7ZNRD1187B9A5571	Magne Furuholmen_ Kjetil Bjerkestrand & Freddie Wadling	False	Oslo, Norway
AR9DPEV1187B9A7C0F	Calibe Feat. Elephant Man	True	Florida
ARARQC31187B999B29	Johnny Scott	True	Delaware
ARL9MID1187B9ABA14	Phosphorescent	True	Athens, GA
AR7UXOY1187B99B637	The Mockingbirds	True	Connecticut
AR4N02T1187FB432DC	Cornell Dupree	True	Fort Worth, TX
AR1LT0T1187FB564AF	Misja Helsloot	False	Rotterdam
ARIA3VK1187B98F150	Lila Mccann	True	Steilacoom, WA
ARAZHTC122ECCBDEE4	Mayra Veronica	True	Florida
ARXK4C31187B994A4C	Harold Melvin;Harold Melvin and The Blue Notes	True	Philadelphia, PA
ARXSABR11E8A2E29BF	Pictures of Then	True	Minnesota
ARIM16L1187B9A1BC3	Edsel	True	PORT REPUBLIC, New Jersey
AR29EMK1187FB5C940	Toña La Negra	True	MX
AR0HL011187FB447CC	Current	False	Spain
ARAMXUW1187B9ABB54	Nasty Jack feat. Too Smooth	True	DETROIT ROCK CITY, Michigan
AR2JD2Z1187B998A90	Ethel Merman	True	New York, NY [Astoria, Queens]
ARB1TUY1187B9A1A21	Marcel Duchamp	False	Blainville, France
ARZI4B31187B991125	SAF	False	Gent
ARX4WMJ1187FB56E57	Beehive & The Barracudas	True	California
ARN3YVZ1187FB4E7CD	Vincent Delerm	False	Evreux, France
ARJ02OX1187B98C331	Armchair Martian	True	Fort Collins, CO
ARGJXJD1187FB413B1	Antti Tuisku	False	Helsinki
ARO4LK41187FB587A7	Mg	True	Louisiana
ARR575U1187B98FB97	The Perrys	True	Maryland
ARJINWQ122ECCB8C98	Briana Scott	True	NY - New York City
ARUTM3N1187B9A7BD0	Lick	True	California - SF
ARC5ZMJ1187FB50766	Soho	False	COPENHAGEN
ARX1KAY1187B9B77E0	Joseph McManners	False	Canterbury, Kent
ARBUPLW1187FB49B3C	Michael Brecker	True	Philadelphia, PA
ARZE7BF1187B98A484	Terry Lee Brown Junior	False	Darmstadt, Germany
ARZWN6W1187FB3EF25	Company Flow	True	brooklyn
ARGIM8X1187B9A912B	dub-L	True	NY - New York City
ARYUIFM11F4C846741	Mr Vegas	True	Kingston, Jamaica
ARXKCGL1187FB53A58	Slack	True	Dallas, TX 
ARPIBVC1187B98FE12	Los Claxons	True	Mexico
AR85HOK1187B9ACC9F	Flesh For Lulu	False	England
AR81J5R1187FB3AC33	Cirith Ungol	True	Ventura, California, USA
AR8XC7L1187FB3C889	My Dad Is Dead	True	Chapel Hill NC
ART5YW71187B9A5A3E	Dear Diary	True	Virginia
AR6EFAY1187B9B3B68	Jah Warrior	True	Indiana
ARV8FTK1187B990529	FM3	False	Beijing, China
ARACM9Y1187B9A9A2B	Pansy Division	True	San Francisco, CA
ARW2V1V1187B99AAB6	Pressure Drop	False	Croydon
ARORLAI11EBCD751E3	Anni Piper	False	AUSTRALIA - New South Wales
AR6BYYU1187FB387EC	Kittie	True	Ontario, Canada
ARF04KN1187B993DA8	Georgia Gibbs	True	Worcester, MA
ARYMA1G1187FB44B8A	Epos	True	CANADA - Ontario
AROCSHI1187FB3DF5A	Kay Starr	True	Dougherty, OK
ARZJ0MX1187B990785	Sofa Surfers	False	Vienna, Austria
AR13ZKG1187B99BD42	Val Doonican	False	Ireland
ARJFNSC1187B9939BD	Saint Etienne	False	Croydon, Surrey, England
AR0BYBG1187FB3F3E1	Eths	True	MIAMI, Florida
ARGEML01187B9966B2	Palehorse	True	New Jersey
AR8AQOV1187FB52E77	Tony Orlando	True	New York, NY [Manhattan]
ARZEXRB122988FAD61	Renz Julian	True	California - SF
AR4TV7J1187FB400C9	The Jayhawks	True	Minneapolis, MN
AR52WC81187B9919A4	The Upbeat	False	Brighton United Kingdom
ARII8WZ11C8A42B633	The Boxmasters feat. Billy Bob Thornton	True	California - LA
ARLZ7YF1187B9BA38D	Bluetech	True	Canada
AR1DC0611A348EFB30	Statues	True	Sudbury, Ontario - Canada
AR6BHP31187FB365E1	Sonny Terry	True	Greensboro, NC
AR37ESG1187B9924CD	Ark	True	Michigan
ARZRSJS1187B989139	TV Rock Feat. Rudy	False	Melbourne, Australia
ARUQHBW1187B990537	Shane	True	Texas
ARIPW1E1187FB38233	Adoniran Barbosa	True	S�Paulo, Brazil
ARPBOYM11E8A2E23FC	Eggshell Egoz	True	California - LA
ARWWI2W1187B9AF644	Home T & Trinity	True	Jamaica
ARKH5YF1187B99B50A	Syncopix	True	Burlington, Ontario, Canada
ARPFDJ01187FB3C98B	Letzte Instanz	False	Dresden, Germany
ARD3MK31187B99E0B6	Tommy Smith	False	Edinburgh, Scotland
AR8FAQM1187B9B98C0	The Dismemberment Plan	True	Washington, D.C.
ARXG9T61187FB5C572	NewIslands	False	Turku, Finland
ARMNR0K1187B9AE477	Albert Ammons	True	Chicago, IL
ARYXATL11F50C48A58	Zombie Zombie	False	PARIS / FRANCE
ARKDQRU1187B99F88A	Ola	False	Sweden
AR4TSH71187FB3609B	No Angels	False	Germany
ARZNFNV1187FB3DA62	Joe Diffie	True	Tulsa, OK
ARSZGJL1187B9933A6	Cilla Black	False	Liverpool, England
AR4E0G51187FB4D4C9	Kristin Mainhart	True	NY - New York City
ARFK98R1187B9B0552	Pursuit Of Happiness	True	Toronto, Ontario, Canada
AR05S4O1187B992D7A	Tijuana Cartel	True	Tucson Arizona USA
ARDIYYO11F4C841F26	Impulss	True	Louisiana
AR3VY4L1187FB5B1AE	Compadres	True	APO New York USA
ARWCOEF11EB9C80B4E	HeistClick	True	NY - New York City
ARKMQS41187B9B7ACE	Wendy O. Williams	True	Rochester, NY
AR1E72B1187FB3A183	Raph Dumas	True	Austin
ARDPZFB1187B9A91C3	Gisele MacKenzie	True	Winnipeg, Manitoba, Canada
AR2D2VJ1187FB3CAA3	Notis Sfakianakis	False	Crete, Greece
ARH4E161187FB4B828	The Sugarcubes	False	Reykjavik, Iceland
ARXK4YK1187FB4D0C4	Dub Pistols feat. Terry Hall	False	London, England
ARVRLGC1187FB3D683	Jay Jay	True	Maryland
ARGIM401187B98C390	Don Covay	True	Orangeburg, SC
ARN8NCB1187FB49652	Lionel Rogg	False	Geneva, Switzerland
ARQTMJE1187B9B7A59	Walter Brown	True	Dallas, TX
AR3G46C1187B9A157D	Tony Vega	True	Florida
AR4FFBG1187B98FB53	Peg Leg Sam featuring Louisiana Red	True	Jonesville, SC
ARQE6FL1187B99DA64	Living Colour	True	New York, NY
ARNTMKU1187FB4FFF3	Cano Estremera	True	Puerto Rico
ARPAK761187FB4096B	The Rifles	False	London, England
ARSGVVF1187FB46149	Jay McShann	True	Muskogee, OK
ARSVKU31187FB40612	Roy Harper	False	Rusholme, Manchester, England
ARCFHQ41187B9AE418	One Way Letter	True	Atlanta, GA
AR0A9UD1187B9AC521	Halford	False	Birmingham, England
ARDE7SK1187FB597E1	Edward Sanders_ Helena Bonham Carter	False	Great Britain / UK
AR7TN891187FB4D014	The Alarm	False	Rhyl, Wales
ARS42QH1187FB367A5	Poison Idea	True	Los Angeles, Ca
ARMPAT21187B99F9C6	Hi-Five	True	Waco, TX
ARUU3CV1187B9A432D	Lorenzo Antonio	True	New Mexico
ARZPL3F1187B9B21F9	Jin Choi & Daso	False	Cologne
AR53QVI1187B9AA6E1	Amandine	False	G�e, Sweden
AR3SWB41187B9B1B32	Thomas Cunningham	True	California
ARTOC971187FB37592	Lord Sterling	True	New Jersey
AR9RPW61187B9A60B8	Magic Dirt	False	London
ARHYYNT1187B9A3AB8	Hiram Bullock	False	Osaka, Japan
ARRJES71187FB4D09E	Bryan Adams	True	Austin, TX
ARWTCZQ122ECCB823D	Ida Olsson	False	SWEDEN
ARM8YOC1187B993D72	Southern Pacific	True	Los Angeles, CA
ARI58LH1187B9A8B36	Ryan Lindsey	True	Oklahoma
AR9RTS51187B996CC8	Bitty McLean	True	Hawaii
AR05FAY1187FB3E8B3	Lea Salonga	False	Manila, Philippines
ARZFYTN1187FB4478B	The Hush Sound	True	Chicago, IL
AR4K59J1187FB3759B	Soular	True	Oregon
ARWQMSC1187FB3D6D6	Cerrone	False	Paris, France
AR6WGHQ1187B9B4F02	Eraser Vs Yöjalka	False	Bari
ARJ62ID1187FB3E954	Audra McDonald	False	Berlin, West Germany
ARTG2FK1187B99A5B2	Landed	True	Providence, RI
ARP4PRT1187B9952AE	Tramaine Hawkins	True	San Francisco, CA
ARSIPMM1187FB4643F	DSL	False	FR
ARZ3DFL1187B9B9648	P.I.C.	True	NY - New York City
ARVZ8481187B98CB6E	Digitalism	False	Hamburg, Germany
ARSF0441187B98A4F7	No Sports	False	GERMANY
ARZZPOW11F50C485E0	Nat Stuckey & Connie Smith	True	Cass County, TX
AR58SJE1187B9A8E4C	J.B. Lenoir	True	Monticello, MS
ARE6S0I1187B98CC5E	Blackness	False	Lyon, France
ARUGX5X1187FB468C4	Dino	True	Encino, CA
ARWXUGS11E2835D16B	Carla	True	Virginia
ARX9GVT1187FB3E1B3	Sunrise	True	California
ARAUIJP1187FB3DD95	You Am I	False	Australia
AR6E1GC1187B9934CB	Blood Has Been Shed	True	Connecticut
ARU7T591187FB51875	Ismael Serrano	True	NY - New York City
AREJUDF1242077FD78	Louk & Joe-E	False	Plymouth
AR1518Q1187B98A906	Poptart Monkeys	True	Harrisburg, PA
ARVNGQW1187FB4B235	Mr. Fingers	True	Chicago, IL
ARB6PDA1187FB5869C	The Mindbenders	False	Manchester, England
ARX84Z71187B9B341C	Slim Harpo	True	Lobdell, LA
AREUS5S1187B99624C	Sarai	True	Kingston, NY
ARMEAHG1187FB45FE3	Kyu Sakamoto	False	Kawasaki, Japan
AR1XMED1187B995BD4	Virginia Jetzt!	False	Elsterwerda, Germany
ARWB73A1187FB5C9DF	Mala Rodriguez	False	ES
ARU56911187FB3EAAB	400 Blows	True	Los Angeles, CA
AR33IZT1187B9AC85F	Chris Connelly	True	Chicago
ARYAA6J1187B99485B	Darxtar	False	SWEDEN
ARFJIYM11F4C841EDA	G.R.I.T.S.	True	Maryland
ARSPBAD1241B9C8C7F	Mr. Review	False	JAPAN
ARFAN5B1187FB3A6BB	Carly Simon	True	New York, NY
AR86HR51187FB5BECF	J. Pachelbel	False	Nuremberg, Germany
ARVYESN11F4C83BC84	Tonca	True	Netherlands Antilles
AR5995Z1187B9A112B	The Tarriers	True	Illinois
ARXSPYZ1187B98972A	Carl Belew	True	Salina, OK
ARM21YA1187B99918E	Franco Micalizzi	False	ITALY
AR47DOS1187B996105	Kellie Coffey	True	Moore, OK
AR8TEHU1187FB4C014	The Zeros	True	Los Angeles, CA
ARK2SLO1187B9A0DBC	Groove Rider	False	Dulwich, London, England
ARRKEVZ1187B99E837	Vakill	True	Chicago, IL
ARXHCYJ124207823C1	Zodiac Cartel	False	London
ARYSHOJ124207832D2	Drew Danburry	True	the city where he was born in California.
AROWKNS1187FB59ED5	The Grouch	True	Oakland, CA
ARH2C4Q1187B9BA530	Blutengel	True	Kentucky
ARE8V001187B994A56	Guy Forsyth	True	Austin, Texas
ARL3A4K1187B99C2C0	Clare Burson	True	NY - New York City
AREOXXP1241B9CC9D0	Chop Black	True	California - LA
ARD2HR71187B99548F	Jimmy Hughes	True	Florence, AL
AR0NQD81187FB3AD13	Gary Morris	True	Fort Worth, TX
ARKX5771187B996A2D	The O-Men	True	Los Angeles, CA
ARWIQ311187B9B163D	Maija Vilkkumaa	False	London, United Kingdom and Los Angeles
ARWDTBZ1187B9A5C59	Steve Kimock Band	True	Pennsylvania
ARKXDNO1187FB475D7	Ara	True	California - SF
ARVGPSK122ECCB7225	Totos	False	JAPAN
AR7AIVL1187B9BA485	Jimmy Heath	True	Philadelphia, PA
ARBHCO81187B9976F8	Sheila On 7	True	New York USA
ARW2DG51187B9A170F	Ana Popovic	False	Belgrade, Yugoslavia
ARSRCI71187FB59188	David Rose	True	Arizona
ARW1O191187FB4C28F	Agression	True	Oxnard, CA
ARA10KM1187B9ACE60	Augie Meyers	True	San Antonio, TX
AR5JDDD1187FB460C4	Octopus Project	True	Austin, TX
ARMF2H81187FB499CC	Midnighters	True	Detroit, MI
AR19EJN1187FB4DFA8	Maná	True	NY - New York City
ARH7SJ01187B98DB6D	Frodus	True	Washington, DC
ARZFJJM11A348F09CE	Golden Silvers	False	London
ARG18BD1187FB4781D	Nosfell	False	france
ARDAUQB11F50C47A2B	Damien Thorne	True	Illinois
AR2O4CE1187B9B7C7A	XIU XIU	True	San Jose, CA
ARL0HOX1187FB494C0	Hamilton_ Joe Frank & Reynolds	True	Los Angeles, CA
ARNKK421187B9A9815	Arthur Conley	True	McIntosh County grown in Atlanta
AR4TYJF1187FB379BD	Rita Marley	True	Santiago de Cuba
AR9VLUG1187B9B841C	Edith Wilson & Lena Wilson	True	Louisville, KY
AREDT7N1187B9963ED	Dreams Come True	False	Japan
AR1ZWWJ1187B9B146C	Marco Di Marco	False	Great Britain / UK
ARFRHV51187FB5A197	Manos de Topo	False	Sabadell, Menorca, Barcelona, Vigo
AR22IED1187FB52820	Area²	True	Champaign-Urbana,IL
ARV5O111187B9A3F3A	Carl Davis	True	Bellevue Washington USA
AREHIEM1187FB528D9	Garage a Trois	True	New Orleans, Seattle, New York
AREZQWQ1187FB4339C	Lucille Bogan	True	Amory, MS
ARQNFGE1242078138B	Rush The DJ	False	Great Britain / UK
ARZ0NBE1187B995A6C	Masters & Nickson	False	ITALY
ARFXRHR1187B98FF09	Bo Carter	True	Bolton, MS
ARBAG3U1187B9A9E08	Jack the Ripper	True	South Carolina
AROZXRY1187FB397CB	Lali Puna	False	Munich, Germany
ARNX5NS1187B9B9BAD	Deniece Williams	True	Gary, IN
ARQ8BBK1187FB49C9A	James "Son" Thomas & Cleveland "Broomman" Jones	True	Eden, MS
ARL8MBA1187FB5BC31	Alastair Moock	True	Mass. - Boston
ARFAZ5K1187B9ABA12	Lab°	True	Saint-Germain-en-Laye, France
ARQIHF81187B99F59E	Nile	True	Greenville, SC - United States
AR4M1NA1187FB54703	The Buckinghams	True	Chicago, IL
ARKRTY31187FB57668	Focus	False	Amsterdam, The Netherlands
ARN0JNC1187FB38B22	Maniac	False	America, Australia
ARV4NRP1187B993754	Solution	True	Nevada
ARQSCYL11E8C26AFB6	Roster McCabe	True	Minnesota
ARJJJGY11F4C841A9F	Love Joy	True	North Carolina
ARZWFPZ1187B9AFFDA	Steady Mobb'n	True	New Orleans, LA
AREYFLM11F4C83BE2D	808	True	California
ARDM2961187B99FCF1	Mike Westbrook	False	High Wycombe, England
ARLIN7B1187FB48801	Beverly Crawford	True	Florida
AR3MMZH1187B9B55D0	Take That	False	Manchester
AROJSVJ1187B9A06E6	Morten & Espen & Far	False	Solrød
ARITORG1187FB3ADA3	England Dan & John Ford Coley	True	Austin, TX
AROOPJJ1187B99428B	The El Dorados	True	Chicago, IL
ARPYMCS1187FB5B0A7	Suede	True	Massachusetts
ARAPJYQ1242077EFA5	Perry Wood/Caroline Shola Arewa	True	California - LA
AREWHRS1241B9CB2DD	Jenny Dee & The Deelinquents	True	Boston, MA
AR9IFNW1187B98C8C3	Boom	True	Illinois
ARV52V31187B99C206	Snakeskin feat. Dante 81	True	Texas
ARVMSY21187FB5A687	Small Towns Burn A Little Slower	True	Minneapolis, MN
AR61GWY1187B9A399D	Lonnie Youngblood	True	New Jersey
ARTQDJ71187B994B56	Pavlov's Dog	True	Missouri
ARWJHW61187B98FA8E	Papa Wemba	False	Kasai, Zaire
AR53E9W1187FB49D53	Kev Brown	True	Landover, MD
AR4D6AU1187B9BA4BD	Le Klub Des Loosers	False	Versailles, France
ARB85XV1187FB43FCA	The In-Crowd	True	Bradenton Sinkhole, Florida
ARU63BJ1187FB3E997	Yma Sumac	True	NY - New York City
AROQCSL122C8677C00	View From Everest	True	Ohio
ARZCPIK1187B98F583	MRI	False	Frankfurt, Germany
AR685311187B9B20DF	Paul Wall & Chamillionaire	True	Houston, Texas
AR9VCSR1187B9B879E	Emmylou Harris	True	Birmingham, AL
ARTOA5I1187B9A4CEF	Panama	True	Washington DC
ARV4KO21187FB38008	Del Tha Funkee Homosapien feat. Q-Tip of A Tribe Called Quest & Peplove of Peplove & Jay-Biz	True	Oakland, CA
AR2UL9Z1187B9B727F	Mason Ruffner	True	Fort Worth, TX
ARV1ALU1187FB4D77E	Eighteen Visions	True	Orange County, CA
ARYGSNU1187B9B9669	Nadia Ali	True	Queens, NY
ARJ7DBO1187B98C742	Bim Skala Bim	True	Boston, MA
ARYCUKA1187FB561CB	Lukestar	False	Oslo
AR2WCAY1187B9A89D3	Incredible Bongo Band	True	Canada
ARFZYJW1187B992848	Tommy McClennan	True	Yazoo City, MS
ARETL4Y1187B9A7572	Olga Guillot	True	Santiago, Cuba
AR8U3GI1187FB4FDB1	Black Moth Super Rainbow	True	Pittsburgh, PA
ARELE9B1187FB43D4D	The Orange Alabaster Mushroom	True	Canada
AR6EIBV1187FB38604	Deborah Brown	True	Washington
AR2CM6U1187B999EB7	Basic Channel	False	Berlin, Germany
AR061J011A348F060F	Ximena Sarinana	True	MX
AR0174X1187B98E3E7	Instigators	True	harlingen, Texas
ARO6NCH1187B98FCA2	Crimson Glory	True	USA
ARYC11R1187FB40E31	The Redwalls	True	Deerfield, IL
AR9BQXL1187FB48F01	Tony Thompson	True	North Carolina
ARNYO2S1187FB484BC	Klaas	False	Cologne
ARKGFOK122988FDE8C	Dance Electric	True	CANADA - Ontario
ARI0JRQ1187FB4CE4F	The Apples In Stereo	True	Denver, CO
AR5OVNK1187B9AD059	The Flaming Tsunamis	True	SAINT MARYS, Georgia
ARW20TH1187FB3DD5C	Slapshot	True	Boston
ARZSTRV1187B9978C8	Nakatomi Plaza	True	New York, NY
ARBLQ1B1187B999444	Audio Karate	True	Rosemead, CA
ARZ4G1D1187FB4643B	Mala	False	UK - England - East Midlands
AREEQJ31187FB3E32F	Wayne Fontana / The Mindbenders	False	Manchester, England
AR8LD3R1187FB4D08F	C.C. Adcock	True	Louisiana
ARRFN7X1187B9B2CA8	7 Shot Screamers	True	Missouri
ARSMTLN11F4C840798	The Buzzcocks	False	London / Ex-Manchester
AR20Z421187FB40C07	Huggy Bear	False	brighton
ARNF2DA1187FB3D987	ANGELZOOM	False	Germany
ART9Z1P1187FB36C94	Edmundo Ros & His Orchestra	True	Venezuela
ARZWA7L1187B98E006	James Hardway	False	London, UK
AR4DB021187FB5795F	The Boomers	True	Murfreesboro, TN
AR05NHX1187B9B3FA3	John Strohm	True	Boston, MA
ARR882Q1187FB4578F	King Floyd	True	New Orleans, LA
ARC3H3P1187B9A69B2	Dan Peek	True	Panama City, FL
AR52INR1187FB409EF	Miff Mole	True	Roosevelt, NY
ARH6S8I1187B9893FB	The Allies	True	Washington
ARPEN0X1187B9AF3F3	Kathy Ross	True	California
AROJXFS122ECCBA22C	Adi Braun	True	CANADA - Ontario
AR8Z9AM1187B99014A	The Rising Sons	True	Mass. - Boston
ARBM1PI1187FB41CD7	Claude King	True	Shreveport, LA
ARV8WE01187FB4D356	Northern Kings	False	FI
ARKI4101187B9AD13D	Stone Senses	True	California
ARL4FRQ1187FB3B59B	Broken Bones	False	England
AR1IFCE1187B98E511	Jamie Walters	True	Marblehead, MA
ARLZCCP11F4C83D659	Creatures	False	Dublin, Ireland
AR8HBKE1187B9A16CC	Ben Weaver	True	Saint Paul, Minnesota
AR8OMD41187B9B6907	Victoria Beckham	False	Goff's Oak, London, Hertfordshire
ARNANUQ11F50C4F192	Kasey Anderson	True	Washington
AR5ZHV81187FB501C5	Jimpster	False	Great Britain / UK
AR8OVGR1187B9B4012	Outbreak	False	Port Shepstone
ARUIYIR1241B9CCC8B	Bill Evans Quintet	True	Clarendon Hills, IL
ARA5C5S1187B9B6C8C	Tom Johnston	True	Visalia, CA
AR6TOXV1187B98FCC7	The Planets	False	Manchester
AR08T1C1187B9935DF	Spex	True	Toronto
ARRZS641187B9958D6	Hell On Wheels	False	Stockholm, Sweden
ARLWJCM11F50C500AE	Luis Perico Ortiz_ Rafael De Jesus	True	Puerto Rico US
ARFX25S1187B9AF6CC	Bumpus	True	Illinois
AR4I9Q71187B9B0C8C	Ester Drang	True	Tulsa, OK
ARCMSZH122BCFCCDB0	Ellipse	False	Great Britain / UK
ARLEBU11187B9AE013	David Coverdale	True	Saltburn-by-the-Sea, Cleveland, E
ARSRLKU1187FB45A0F	Men Office At Work	False	Cologne, Germany
ARXIVHD1187B999A23	Sandee	False	Wimmis
AR0EV531187B9AD909	Grey Eye Glances	True	Philadelphia, PA
